legend_id,source_id,scale,um_class,um_terms,um_rock,name,lith,area_km2,lith_id
13781,12,medium,idonly,harmonised-lith-id,,Greenstone Melange,melange,15.054,7;10;59;88;94;98
93749,5,medium,major,ultramaf,ultramafic rock (undifferentiated),metamorphosed ultramafic to mafic rocks 74283,,505.239,84;86;88;122;133;161
84567,205,medium,major,ultramaf,ultramafic rock (undifferentiated),ultramafic rocks,ultramafic igneous rocks,23.748,95
51393,68,medium,major,ultramaf,ultramafic rock (undifferentiated),Mafic and ultramafic cumulates,,26.446,59;62;128
29550,21,medium,major,ophiolit,ophiolite complex,Ophiolite of the Brooks Range,Igneous,69.983,95
30715,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Ultramafic complexes of western Alaska,Igneous,16.732,95
28695,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Mafic and ultramafic rocks,Igneous,4.255,95
80734,133,medium,major,ultramaf,ultramafic rock (undifferentiated),Metagabbro,"Major:{ultramafic,metagabbro}, Minor:{diorite}",18.169,57;133
29564,21,medium,major,ophiolit,ophiolite complex,Ophiolite of the Brooks Range,Igneous,255.889,95
76577,43,medium,major,wehrlit,wehrlite,Colorado Suíte Metamórfica,"Wehrlito, slate, Muscovita biotita syenogranite, leucogranite",1274.215,82;145;189
45947,41,medium,idonly,harmonised-lith-id,,Commondale Formation,,38.701,84;85;86;88;122;133;161;178
46296,41,medium,idonly,harmonised-lith-id,,Spitskop Complex,,19.883,56;62;102
90810,5,medium,idonly,harmonised-lith-id,,Barrambie gabbro,,22.852,59;62;101
95105,5,medium,major,serpentin,serpentinite,serpentinite 39487,,68.331,59;62;88;128
54032,95,medium,minor,ultrabasic,ultramafic rock (undifferentiated),,"Gabbro, dioritoid, dolerite, ultrabasic rock and metamorphic equivalents",2474.188,59;78;94
56318,125,medium,idonly,harmonised-lith-id,,Grupo Cajamarca,,983.726,83;84;85;88;90
73670,205,medium,major,ultramaf,serpentinite,Cache Creek Complex - Trembleur Ultramafite Unit,serpentinite ultramafic rocks,27.575,88
76463,43,medium,major,ultramáf,ultramafic rock (undifferentiated),"Arenópolis-Piranhas, máfico-ultramáfica",metabasalt,369.206,133
56377,125,medium,idonly,harmonised-lith-id,,Metamorfitas de Pompeya,,373.899,83;84;85;88;90
48048,43,medium,major,dunit;pyroxenit,dunite,Jacupiranga Complexo alcalino,"dunite, clinopyroxenite",62.343,62;128
30741,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Ultramafic rocks of southeast Alaska,Igneous,32.105,95
82797,133,medium,major,ultramaf,ultramafic rock (undifferentiated),Silurian ultramafic rocks,Major:{ultramafic},6.299,63;86;98
82629,133,medium,major,serpentin,serpentinite,Serpentine,Major:{serpentinite},1.727,88
61830,133,medium,major,serpentin,serpentinite,Pre-Tertiary ultrabasic intrusive rocks,"Major:{serpentinite}, Minor:{peridotite}, Incidental:{pyroxenite, hornfels, schist, amphibolite, granofels, greenstone, phyllite, diorite, gabbro}",1.526,57;59;61;62;83;84;86;87;88;89;109
47352,43,medium,minor,ultramaf,ultramafic rock (undifferentiated),Complexo Marancó - Unidade Morro do Bugi,"rhythmites, metasedimentary, metaconglomerate, metabasite, metaigneous, marble, Rocha volcanic and metavolcanic rocks, ultramafic metamorphic rocks",87.193,63;78;90;122;178;184;190
46263,41,medium,idonly,harmonised-lith-id,,Rustenburg Layered Suite of Bushveld Complex,,545.735,108;128
28689,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Mafic and ultramafic rocks,Igneous,0.086,95
91224,5,medium,idonly,harmonised-lith-id,,Bucknalla Gabbro,,7.66,59;62;101;105
46042,41,medium,idonly,harmonised-lith-id,,Hlagothi Complex,,19.928,59;62;128
14087,12,medium,minor,ultramaf,ultramafic rock (undifferentiated),Wanaka lithologic association TZIV schist,"schist, greenschist, marble, chert, ultramafic igneous rock",2413.917,45;84;90;95;98
26755,21,medium,major,dunit;serpentin,dunite,"Dunite and serpentinite, undivided",Igneous,0.165,95
56059,125,medium,idonly,harmonised-lith-id,,Filitas de Tapoa,,4.165,83;84;85;88;90
48158,43,medium,minor,ultramaf,ultramafic rock (undifferentiated),Mara Rosa 3 Unidade,"chlorite schist, Ultramafito, quartz schist",653.586,84
91763,5,medium,major,ophiolit,ophiolite complex,Cowley Ophiolite Complex,,2.529,18;59;88
73858,205,medium,major,ultramaf,ultramafic rock (undifferentiated),Deformed Stikine assemblage?,ultramafic igneous rocks,3.101,95
95226,5,medium,idonly,harmonised-lith-id,,Springvale intrusion,,31.627,59;61;101;105;161
73556,205,medium,major,serpentin;ultramaf,serpentinite,Bralorne-East Liza Complex,serpentinite ultramafic rocks,52.076,88
80085,133,medium,major,kimberlit,kimberlite,Kimberlite and alnoite dikes and diatremes,Major:{kimberlite},0.092,100
29694,21,medium,major,ophiolit;peridotit,peridotite,Peridotite of dismembered ophiolite of the Yukon-Tanana region,Igneous,0.027,95
30734,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Ultramafic rocks of southeast Alaska,Igneous,12.65,95
93284,5,medium,major,ultramaf,ultramafic rock (undifferentiated),Lamboo Ultramafics,,158.812,59;61;62;86;101;161
94957,5,medium,major,ultramaf,ultramafic rock (undifferentiated),Rudall Complex - metamafics and ultramafics,,33.782,88;94;133
73443,205,medium,major,ultramaf,ultramafic rock (undifferentiated),Black Riders Mafic-Ultramafic Complex,ultramafic igneous rocks,11.949,95
41702,24,medium,major,pyroxenit,pyroxenite,Pyroxenite Creek Gp,"Major: {gabbro,diorite,clinopyroxenite}",0.459,57;59;62
40483,24,medium,major,serpentin,serpentinite,Fire Lake Gp,Major: {serpentinite},7.88,88
72354,191,medium,idonly,harmonised-lith-id,,,,961.444,61;128
92618,5,medium,idonly,harmonised-lith-id,,Gray Creek Complex,,43.133,62;86;88;133
84568,205,medium,major,ultramaf,ultramafic rock (undifferentiated),ultramafic rocks,ultramafic igneous rocks,5.644,95
48121,43,medium,minor,ultramaf,ultramafic rock (undifferentiated),"Macambira, Complexo Lagoa do Alegre Unidade","slate, ultramafic metamorphic rocks, chert, metasedimentary, metamorphic rock",101.907,45;78;82;122
73896,205,medium,major,ultramaf,ultramafic rock (undifferentiated),Dorsey Complex,ultramafic igneous rocks,3.656,95
87029,248,medium,idonly,harmonised-lith-id,,Prince Albert Group,,3.572,59;61;62
53956,95,medium,minor,ultrabasic,ultramafic rock (undifferentiated),,"Gabbro, diorite, ultrabasic rock, dolerite, metamorphic",324.292,57;59;78;94
56473,125,medium,major,ultramáf,ultramafic rock (undifferentiated),Secuencia de Rocas Ultramáficas de Guayabillas,,25.975,59;108;128
93746,5,medium,major,ultramaf,ultramafic rock (undifferentiated),metamorphosed ultramafic rocks 72700,,3.76,86;161
26752,21,medium,major,dunit;serpentin,dunite,"Dunite and serpentinite, undivided",Igneous,26.105,95
48285,43,medium,minor,ultramaf,ultramafic rock (undifferentiated),NP2ch1 Formação,"slate, banded iron formation (BIF'S), siliciclastic, Rocha metaultramafito, metamorphic rock, meta arkose, metasedimentary",2935.811,1;11;48;78;82;122
56002,125,medium,major,ultramáf,ultramafic rock (undifferentiated),Complejo Ultramáfico de Venus,,10.035,59;108;128
30718,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Ultramafic complexes of western Alaska,Metamorphic,2.198,78
30702,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Ultramafic complexes of western Alaska,Igneous,0.826,95
78826,133,medium,minor,pyroxenit,pyroxenite,Diorite at Goff Ledges,"Major:{diorite}, Minor:{pyroxenite}",3.436,57;62
29336,21,medium,major,ophiolit,ophiolite complex,Newenham ophiolite complex,Igneous,11.285,95
48653,43,medium,minor,pyroxenit,pyroxenite,Serra Céu Azul Suíte Intrusiva,"metagabbro, anorthosite, hornblende gabbro, gabbro, olivine gabbronorito, meta pyroxenite",63.825,59;62;101;133
48762,43,medium,minor,pyroxenit,pyroxenite,Soleira do Rio Jacaré,"Magnetitito, metagabbro, meta pyroxenite, Metanortosito, metadiorite, metaigneous",42.988,62;133;190
40421,24,medium,major,serpentin,serpentinite,Finlayson Gp,Major: {serpentinite},9.336,88
40467,24,medium,major,serpentin,serpentinite,Finlayson Gp,Major: {serpentinite},14.675,88
27225,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Gabbronorite and other mafic and ultramafic rocks of Hidden terrane,Igneous,4.886,95
84571,205,medium,major,ultramaf,ultramafic rock (undifferentiated),ultramafic rocks,ultramafic igneous rocks,1.143,95
48119,43,medium,major,ultrabásic,dunite,Luanga Complexo básico-ultrabásico,"anorthosite, Cromitito, dunite, gabbro, Harzburgito, peridotite, norite",57.33,59;61;101;108;128
54030,95,medium,minor,ultrabasic,ultramafic rock (undifferentiated),,"Gabbro, dioritoid, dolerite, ultrabasic rock and metamorphic equivalents",994.535,59;78;94
42185,24,medium,major,dunit;peridotit;serpentin,dunite,Slide Mountain Gp,"Major: {basalt,diorite,gabbro,greenstone,argillite,siltstone,tuff,dunite,peridotite,serpentinite},Minor: {eclogite,orthogneiss,sandstone}",567.089,9;10;57;59;61;70;76;79;87;88;91;128;132
87487,249,medium,major,peridotit;serpentin;ultramaf,peridotite,,peridotite [5.0%..50.0%]; serpentinite [5.0%..50.0%]; ultramafic igneous rock [50.0%..95.0%],115.385,61;88;95
44808,28,medium,major,ultramaf,ultramafic rock (undifferentiated),Eocene ultramafic intrusions,ultramafic intrusions,1054.344,61;88;128
42201,24,medium,major,dunit;harzburg;peridotit;serpentin,dunite,Slide Mountain Gp,"Major: {dunite,peridotite,harzburgite,diabase,serpentinite},Minor: {ash}",2.755,61;75;88;94;128
55989,125,medium,idonly,harmonised-lith-id,,Complejo La Cristalina,,2.239,59;108;128
47593,43,medium,minor,ultramaf,ultramafic rock (undifferentiated),Gnaisses bandados-Santa Luz,"gneiss, gneiss, siliciclastic, marble, ultramafic metamorphic rocks, paragneiss",2120.622,1;78;79;90;120
54021,95,medium,minor,komatiit,komatiite,,"Basalt, trachyandesite, andesite, komatiite and metamorphic equivalents",1806.595,69;70;78;126;127
92840,5,medium,major,serpentin,serpentinite,Hummocks Serpentinite,,0.804,84;88
94321,5,medium,idonly,harmonised-lith-id,,Narracoota Formation,,295.558,45;49;59;61;62;70;84;94;161
29332,21,medium,major,ophiolit,ophiolite complex,Newenham ophiolite complex,Igneous,0.459,95
40378,24,medium,major,ultramaf,ultramafic rock (undifferentiated),Finlayson Gp,"Major: {cl-bi-schist,amphibolite,hb-gneiss,ac-pg-cl-bi-schist,pg-ac-cl-schist,phyllite,quartzite,ultramafics}",171.613,79;83;84;85;86
53829,94,medium,minor,serpentin,serpentinite,,"Gabbro, norite, metagabbro, serpentinite",15.416,59;88;108;133
77059,43,medium,minor,serpentin,serpentinite,São Félix Grupo,"chlorite schist, slate, phyllite, banded iron formation, serpentinite, metabasalt, metagraywacke, meta arkose, metasedimentary, quartzite, felsic metavolcanic",1819.254,11;48;82;83;84;85;88;122;133;178;193
75162,205,medium,major,ultramaf,ultramafic rock (undifferentiated),Slide Mountain Complex - Ultramafic and Gabbroic Thrust Sheets,eclogite/mantle tectonite,46.157,132
82814,133,medium,major,peridotit,peridotite,Silver City Dome Lamproite,"Major:{lamprophyre,peridotite}",1.041,61;107
78672,133,medium,major,ultramaf,ultramafic rock (undifferentiated),Devonian gabbro/diorite/ultramafic rocks - quartz diorite,,870.883,56;57;59
48598,43,medium,major,ultramaf,ultramafic rock (undifferentiated),São Domingos Sequência metavulcanossedimentar,"slate aluminoso, ultramafic metamorphic rocks",81.483,78;82
74938,205,medium,major,ultramaf,ultramafic rock (undifferentiated),Polaris Ultramafic Complex,ultramafic igneous rocks,50.756,95
76596,43,medium,major,serpentin,serpentinite,Córrego Manoel Leocádio Formação,serpentinite,181.029,88
54091,95,medium,minor,ultrabasic,ultramafic rock (undifferentiated),,"Gabbro, dioritoid, dolerite, ultrabasic rock, anorthosite and metamorphic equivalents",384.092,59;78;94;101
95108,5,medium,major,serpentin,serpentinite,serpentinite 69549,,1.24,88
93143,5,medium,idonly,harmonised-lith-id,,Killara Formation - dolerite,,218.717,62;63;69;70;94
76765,43,medium,minor,ultramaf,ultramafic rock (undifferentiated),Grupo Rio Novo Grupo,"slate pelítico, banded iron formation, metamorphic mafic rock, ultramafic metamorphic rocks",1290.71,48;78;82;161
13729,12,medium,major,ultramaf,harzburgite,Dun Mountain Ultramafics Group of Otago and Southland,"harzburgite, dunite, pyroxenite, gabbro, serpentinite, melange",228.159,59;62;88;128
29558,21,medium,major,ophiolit,ophiolite complex,Ophiolite of the Brooks Range,Igneous,9.237,95
83346,133,medium,major,serpentin,serpentinite,"Ultramafic rocks, chiefly Mesozoic, unit 3 (Coast Ranges and Western Klamath Mountains)","Major:{serpentinite}, Minor:{peridotite}",2310.517,61;88
84318,205,medium,major,serpentin;ultramaf,serpentinite,metamorphic rocks,serpentinite ultramafic rocks,5.729,88
92440,5,medium,idonly,harmonised-lith-id,,Giles Complex,,1453.227,59;62;101;105;108;161
56360,125,medium,idonly,harmonised-lith-id,,Late Cretaceous igneous rocks,,8.269,15;70;127
49877,49,medium,minor,ophiolit,ophiolite complex,"Metamorphe Gesteine, meist Metamagmatite","Sediments, crystalline and ophiolite. Origin in marly matrix (tectonic melange)",1.809,
40468,24,medium,major,serpentin,serpentinite,Finlayson Gp,Major: {serpentinite},6.267,88
29555,21,medium,major,ophiolit,ophiolite complex,Ophiolite of the Brooks Range,Igneous,105.803,95
47229,43,medium,minor,peridotit;pyroxenit,peridotite,Cacoal Suíte Intrusiva,"anorthosite, troctolite, peridotite, pyroxenite, gabbro, norite, olivine gabbro",219.021,59;61;62;101;105;108
90632,5,medium,idonly,harmonised-lith-id,,Andover Intrusion,,161.841,59;61;62;101;128
48640,43,medium,minor,ultramaf,ultramafic rock (undifferentiated),Saúde - unidade 3,"siliciclastic, ultramafic metamorphic rocks, metamorphic rock",400.124,1;78
42209,24,medium,major,serpentin,serpentinite,Slide Mountain Gp,Major: {serpentinite},0.004,88
80466,133,medium,major,pyroxenit,pyroxenite,"Mafic to ultramafic hypabyssal intrusive complexes composed of gabbro, pyroxenite, diorite, and anorthosite","Major:{gabbro,pyroxenite,diorite}, Minor:{anorthosite}",408.348,57;59;62;101
95975,5,medium,major,serpentin,serpentinite,Williamsons Road Serpentinite,,5.39,88
78573,133,medium,minor,ultramaf,ultramafic rock (undifferentiated),Dadeville Complex; Ropes Creek Amphibolite,"Major:{amphibolite}, Minor:{migmatite,ultramafic}",628.646,80;86
39724,23,medium,major,ultramaf,ultramafic rock (undifferentiated),"Unnamed Igneous Intrusion, Devonian",ultramafitite,51.643,95
28693,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Mafic and ultramafic rocks,Igneous,5.794,95
93540,5,medium,major,ultramaf,ultramafic rock (undifferentiated),mafic to ultramafic rock 74430,,25.676,86
47383,43,medium,major,serpentin,serpentinite,Córrego Dourado Suíte Intrusiva,"metagabbro, serpentinite",100.277,88;133
30711,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Ultramafic complexes of western Alaska,Igneous,221.644,95
14065,12,medium,major,ultramaf,harzburgite,Undifferentiated Dun Mountain Ultramafics and Livingstone Volcanics,"harzburgite, dunite, pyroxenite, gabbro, igneous rock, gabbro",75.194,59;62;95;128
56552,125,medium,major,ultramaf,ultramafic rock (undifferentiated),Ultramafita de Puente Umbría-La Isla,,3.427,59;108;128
48895,43,medium,minor,pyroxenit,pyroxenite,Vale do Jacurici,"metanorite, Cromitito, meta pyroxenite, meta norite",64.994,62;108
29579,21,medium,major,ophiolit,ophiolite complex,Ophiolite of the Brooks Range,Igneous,130.755,95
27230,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Gabbronorite and other mafic and ultramafic rocks of Hidden terrane,Igneous,29.031,95
93097,5,medium,major,ultramaf,ultramafic rock (undifferentiated),Kelly Group - ultramafic rock,,12.554,95
80455,133,medium,minor,ultramaf,ultramafic rock (undifferentiated),Mafic metavolcanic rocks,"Major:{basalt,basaltic andesite}, Minor:{ultramafic,metagabbro}",50.938,69;70;133
76592,43,medium,major,serpentin;ultramáf,serpentinite,Córrego do Alagadinho Formação,"serpentinite, metasedimentary, graphic schist, Rocha volcanic and metavolcanic rocks ultramáfica",248.443,63;84;88;122;178
54029,95,medium,minor,ultrabasic,ultramafic rock (undifferentiated),,"Gabbro, dioritoid, dolerite, ultrabasic rock and metamorphic equivalents",1828.087,59;78;94
30736,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Ultramafic rocks of southeast Alaska,Igneous,15.257,95
29572,21,medium,major,ophiolit,ophiolite complex,Ophiolite of the Brooks Range,Igneous,89.402,95
84573,205,medium,major,ultramaf,ultramafic rock (undifferentiated),ultramafic rocks,ultramafic igneous rocks,16.2,95
47585,43,medium,major,pyroxenit;serpentin,serpentinite,Gnaisse Banguê,"gneiss, serpentinite, meta pyroxenite",598.056,62;79;88
45979,41,medium,idonly,harmonised-lith-id,,Dwalile Formation,,45.691,70;84;86;88
92964,5,medium,idonly,harmonised-lith-id,,Jimberlana Norite,,62.535,59;61;62;94;108
45906,41,medium,idonly,harmonised-lith-id,,Bandelierkop Complex,,520.717,61;62;161
52135,77,medium,major,peridotit;serpentin;ultrabasic,serpentinite,,serpentinite and peridotite. basic and ultrabasic rocks,449.82,61;88
42184,24,medium,major,dunit;peridotit;serpentin,dunite,Slide Mountain Gp,"Major: {basalt,diorite,gabbro,greenstone,argillite,siltstone,tuff,dunite,peridotite,serpentinite},Minor: {eclogite,orthogneiss,sandstone}",0.235,9;10;57;59;61;70;76;79;87;88;91;128;132
29535,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Older ultramafic rocks of southeast Alaska,Igneous,13.89,95
81,1,medium,major,ultramaf,ultramafic rock (undifferentiated),Mafic and ultramafic rocks,"gabbro, anorthosite, ultramafic rocks",7176.084,59;101
29548,21,medium,major,ophiolit,ophiolite complex,Ophiolite of the Brooks Range,Igneous,0.176,95
93832,5,medium,major,kimberlit,kimberlite,Mittopitta Kimberlitic Diatreme,,0.674,95;100
80140,133,medium,major,serpentin;ultramaf,serpentinite,Lahore Complex - Mafic and ultramafic rocks,"Major:{ultramafic,serpentinite}",4.097,88
