dep_id,site_name,latitude,longitude,country,state,commod1,commod2,commod3,dev_stat,prod_size,ore,gangue,hrock_type,hrock_unit,asbestos,ultramafic_host_text
10109583,Kaieteur Falls,5.19298,-59.47711,Guyana,,"Diamond, Gold",,Palladium,Producer,Y,"Diamond, Gold","Euclase, Tourmaline",Alluvium,,False,False
10109584,Amu Creek,5.28575,-59.29933,Guyana,,"Diamond, Palladium",,,Producer,Y,Diamond,"Beryl, Pyrite, Ruby, Rutile, Sapphire, Topaz, Tourmaline",Alluvium,,False,False
10109585,Santiago,-14.23112,-75.73304,Peru,Ica,Gold,,Platinum,Producer,Y,,,,,False,False
10109586,Yaque River,19.35312,-70.72151,Dominican Republic,Santiago,Gold,"Rhodium, Copper, Iridium","Platinum, Palladium, Osmium",Producer,Y,,,,,False,False
10109587,Santo Domingo,19.35062,-70.71624,Dominican Republic,,Gold,,"Rhodium, Platinum",Producer,Y,,,,,False,False
10109588,Panama,8.50835,-80.10248,Panama,,Gold,Platinum,,Producer,Y,,,,,False,False
10109589,Boyota River,-1.42576,-78.76686,Ecuador,,Gold,,Platinum,Producer,Y,,,,,False,False
10109590,Zorras River,-43.26767,-74.38956,Chile,,"Platinum, Gold",,Iridium,Producer,Y,"Garnet, Hematite, Ilmenite, Magnetite, Zircon",,,,False,False
10109591,Catiao Beach,-42.90766,-74.21956,Chile,,Gold,Platinum,,Producer,Y,"Garnet, Gold, Hematite, Ilmenite, Magnetite, Zircon",,,,False,False
10109592,San Fernando,-34.66415,-70.9995,Chile,,Gold,,Platinum,Producer,Y,,,,,False,False
10109593,Camboa River,-42.49765,-73.78288,Chile,,Platinum,,,Producer,Y,,,,,False,False
10109594,Pacajake Mine,-18.59763,-66.86614,Bolivia,Potosi,"Silver, Selenium, Cobalt, Nickel","Platinum, Rhodium, Gold, Iridium, Copper, Lead, Palladium",,Producer,S,Naumannite,"Barite, Calcite, Hematite, Siderite","Quartzite,Shale,Sandstone",,False,False
10109595,Coonbaralba Range,-31.74623,141.49873,Australia,,Platinum,,,Producer,Y,,,,,False,False
10109596,Douglas Island Deposit,58.27808,-134.39534,United States,Alaska,"Vanadium, Chromium, Copper",PGE,"Scandium, Nickel, Cobalt",Producer,Y,,,"Ultramafic Intrusive Rock,Greenstone,Shale,Siltstone",,False,True
10109597,Misamis Chromite,8.53409,124.33257,Philippines,,Chromium,,,Producer,S,Chromite,,"Slate,Phyllite,Schist,Serpentinite,Argillite,Basalt",,False,True
10109599,Messina Copper Mine,-22.3801,30.00139,South Africa,,"Copper, Platinum",,,Producer,Y,,,,,False,False
10109639,National Lead Co.,40.89604,-112.70638,United States,Utah,"Magnesite, Potassium",,,Producer,Y,Potash,,Lake Sediments,,False,False
10109647,Little Mile Creek Asbestos Deposit,44.75797,-111.42527,United States,Montana,Asbestos,,,Producer,Y,Chrysotile,"Antigorite, Aragonite","Marble,Schist","Cherry Creek Series-Marble, Schist",True,False
10109653,Chrome King No. 3,42.31204,-123.81838,United States,Oregon,Chromium,,"Platinum, Palladium, Rhodium",Producer,S,Chromite,"Magnetite, Talc",Dunite,Pearsoll Peak Ophiolite,False,True
10109654,Cavyell Horse Mt.,42.38843,-123.74199,United States,Oregon,Chromium,,,Producer,S,Chromite,,Dunite,,False,True
10109655,Black Rock Chromite,42.3651,-123.64644,United States,Oregon,Chromium,,,Producer,S,Chromite,,,,False,False
10109656,Bear Placer,42.21871,-123.71366,United States,Oregon,Gold,"Iron, Nickel, Platinum",,Producer,S,Gold,,Gravel,,False,False
10109661,Bailey Chromite,42.20288,-123.85616,United States,Oregon,Chromium,,,Producer,S,Chromite,,Serpentinite,Josephine Peridotite,False,True
10109662,Atlas Gold Dredging,42.11315,-123.54087,United States,Oregon,Gold,"Iridium, Platinum",,Producer,S,Gold,,Gravel,,False,False
10109663,Dick and Dick Reynolds,42.04038,-123.75948,United States,Oregon,Chromium,,,Producer,S,Chromite,,Peridotite,Josephine Peridotite,False,True
10109664,Irene Chromite,42.00982,-123.9681,United States,Oregon,Chromium,,,Producer,S,Chromite,,Serpentinite,Josephine Peridotite,False,True
10109671,Big Four Placer,42.50399,-123.48644,United States,Oregon,Gold,,Platinum,Producer,S,Gold,,Gravel,,False,False
10109678,Cynthia,42.00927,-123.27586,United States,Oregon,Chromium,,,Producer,S,Chromite,,Serpentinite,,False,True
10109722,Cole - Thrasher,42.42873,-122.72398,United States,Oregon,Chromium,,,Producer,S,,,,,False,False
10109680,Buckhorn,42.9951,-123.47616,United States,Oregon,Chromium,,,Producer,S,Chromite,,Serpentinite,,False,True
10109683,Columbia,42.64704,-123.31448,United States,Oregon,"Chromium, Platinum, Gold",,,Producer,S,"Gold, Platinum",Zircon,Gravel,,False,False
10109685,Gray Boy,42.73176,-123.19809,United States,Oregon,Chromium,,,Producer,S,Chromite,,Dunite,,False,True
10109686,Little Arctic,42.71176,-123.20309,United States,Oregon,"Gold, Silver",,Arsenic,Producer,S,,"Calcite, Talc","Greenstone,Serpentinite",,False,True
10109690,Sexton Mountain,42.60315,-123.35337,United States,Oregon,Chromium,,,Producer,S,Chromite,,Serpentinite,,False,True
10109693,Indigo Creek,42.49037,-124.00867,United States,Oregon,Chromium,,,Producer,S,Chromite,,Sandstone,,False,False
10109695,Liberty Asbestos,42.74426,-123.11726,United States,Oregon,Asbestos,,,Producer,S,Tremolite,,Metavolcanic Rock,,True,False
10109701,Foster Creek Claim,42.6537,-124.08728,United States,Oregon,Chromium,,,Producer,S,Chromite,,Serpentinite,,False,True
10109703,Rock Creek No 1,42.67981,-124.13618,United States,Oregon,Chromium,,,Producer,S,,,,,False,False
10109705,Chrome Flat,42.43565,-123.72949,United States,Oregon,Chromium,,,Producer,S,Chromite,,Dunite,,False,True
10109706,Mary Walker,42.41621,-123.75283,United States,Oregon,Chromium,,,Producer,S,Chromite,,Dunite,,False,True
10109723,Schmid,42.42873,-122.72398,United States,Oregon,Chromium,,,Producer,S,,,,,False,False
10109707,Dark Star,42.3201,-123.81755,United States,Oregon,Chromium,,,Producer,S,Chromite,"Serpentine, Talc",Peridotite,Josephine Peridotite,False,True
10109708,Early Sunrise,42.30232,-123.8406,United States,Oregon,Chromium,,,Producer,S,Chromite,,Serpentinite,Josephine Peridotite,False,True
10109709,Jim Bus,42.34065,-123.77422,United States,Oregon,Chromium,,,Producer,S,Chromite,Talc,Dunite,,False,True
10109710,Gray Buck Group  Group,42.35038,-123.76977,United States,Oregon,Chromium,,,Producer,S,Chromite,,,,False,False
10109711,Red Mountain Mines,42.0615,-122.83974,United States,Oregon,Chromium,,"Platinum, Rhodium, Palladium, Iridium, Ruthenium",Producer,S,Chromite,"Calcite, Magnetite",Dunite,Dutchman Peak Melange;Dutchman Peak Melange,False,True
10109712,Big Chief,42.35621,-123.65672,United States,Oregon,Chromium,,,Producer,S,Chromite,,Serpentinite,Josephine Peridotite,False,True
10109713,Black Diamond,42.03927,-123.46337,United States,Oregon,Chromium,,,Producer,S,Chromite,,Serpentinite,,False,True
10109714,Associated Chromite Claim,42.18093,-123.58921,United States,Oregon,Chromium,,,Producer,S,,,"Dunite,Harzburgite",,False,True
10109717,Name Unknown,42.45755,-124.15936,United States,Oregon,Chromium,,,Producer,S,,,,,False,False
10109718,Iron Mtn. Prospects,42.45755,-124.15936,United States,Oregon,Chromium,,,Producer,S,,,,,False,False
10109719,Windy Point,42.45755,-124.15936,United States,Oregon,Chromium,,,Producer,S,,,,,False,False
10109720,Wonder,42.42873,-122.72398,United States,Oregon,Chromium,,,Producer,S,,,,,False,False
10109721,Mill- Custom Concentrating,42.42873,-122.72398,United States,Oregon,Chromium,,,Producer,S,,,,,False,False
10109742,Thompson Group,42.67899,-123.26587,United States,Oregon,Chromium,,,Producer,S,Chromite,,Serpentinite,,False,True
10109743,Name Unknown,42.36105,-123.55343,United States,Oregon,Chromium,,,Producer,S,,,,,False,False
10109745,Divelbiss #2,42.80731,-124.39286,United States,Oregon,Gold,Platinum,"Chromium, Mercury",Producer,S,"Chromite, Cinnabar, Ilmenite, Iridosmine, Magnetite, Platinum","Epidote, Garnet, Zircon",Gravel,,False,False
10109748,King Mountain,42.70593,-123.22698,United States,Oregon,Chromium,,,Producer,S,Chromite,,Peridotite,,False,True
10109750,Raspberry Creek,42.61315,-123.04698,United States,Oregon,Asbestos,,,Producer,S,Tremolite,,Serpentinite,,True,True
10109756,Hines Deposit,36.36689,-120.70655,United States,California,Chromium,,,Producer,S,"Chromite, Uvarovite",,Serpentinite,Franciscan;Panoche,False,True
10109757,Fairview Prospect,34.68943,-119.92845,United States,California,Chromium,,,Producer,S,Chromite,,,,False,False
10109758,Roberts Claim,34.64055,-119.85955,United States,California,Chromium,,,Producer,S,Chromite,,Serpentinite,,False,True
10109759,Angela Chromite Mine,41.86732,-123.97894,United States,California,Chromium,,,Producer,S,Chromite,Uvarovite,Dunite,Franciscan,False,True
10109760,Gilmore Claim,41.69426,-123.97448,United States,California,Chromium,,,Producer,S,Chromite,,,,False,False
10109761,Contact Claim,41.74926,-123.97532,United States,California,Chromium,,,Producer,S,Chromite,,Serpentinite,,False,True
10109762,Section Sixteen Claim,41.69538,-123.95532,United States,California,Chromium,,,Producer,S,Chromite,,Harzburgite,,False,True
10109763,Glad I Found It Claim,38.70571,-122.47496,United States,California,Chromium,,,Producer,S,Chromite,,,,False,False
10109764,Captian Deposit,35.40803,-120.7357,United States,California,Chromium,,,Producer,S,Chromite,,Dunite,,False,True
10109765,Colonel Deposit,35.40497,-120.74681,United States,California,Chromium,,,Producer,S,Chromite,,Serpentinite,,False,True
10109766,El Divisadero,35.36636,-120.69791,United States,California,Chromium,,,Producer,S,Chromite,,,,False,False
10109767,Pereira Group Claims,35.74107,-121.09571,United States,California,Chromium,,,Producer,S,Chromite,,Serpentinite,,False,True
10109793,Phoenix Mine,31.4232,-110.69595,United States,Arizona,"Lead, Silver",Zinc,Gold,Producer,S,Lead,,Pyroxenite,,False,True
10109804,Long Ledge No. 3,36.86939,-119.28874,United States,California,Chromium,,"Iridium, Palladium, Rhodium, Ruthenium, Platinum",Producer,S,Chromite,"Olivine, Serpentine",Dunite,,False,True
10109892,Antone Nichelini,38.50072,-122.30662,United States,California,Chromium,,"Platinum, Palladium, Iridium, Ruthenium, Rhodium",Producer,S,Chromite,Olivine,Dunite,,False,True
10110043,Cempaka-Danau Seran Paleochannels,-3.49807,114.74946,Indonesia,,Diamond,"Gold, PGE",,Producer,S,Diamond,"Cassiterite, Chromite, Cinnabar, Corundum, Rutile, Topaz",Gravel,Martapura Formation,False,False
10110045,Magnesite Mine Southwest of Mina Evy,-33.31274,-69.4292,Argentina,Mendoza,Magnesite,,,Producer,S,Magnesite,"Pyrite, Serpentine, Talc, Tremolite",Serpentinite,,False,True
10110051,La Palmilla,14.98806,-89.77924,Guatemala,Zacapa,Gemstone,,,Producer,S,Jadeite,,Serpentinite,,False,True
10110073,Caruachi Placers,8.24755,-62.77634,Venezuela,Bolivar,Diamond,,,Producer,Y,,,Gravel,,False,False
10110075,Rio Suapure,6.27182,-66.44671,Venezuela,Bolivar,Diamond,,,Producer,Y,Diamond,,Alluvium,,False,False
10110076,San Pedro De Las Bocas Placers,6.89734,-62.87412,Venezuela,Bolivar,Diamond,,,Producer,Y,Diamond,,Gravel,,False,False
10110077,Parupa Placers,5.6113,-62.88802,Venezuela,Bolivar,Diamond,Gold,,Producer,Y,"Diamond, Gold",,Gravel,,False,False
10110078,El Polaco Placers,4.70134,-61.48298,Venezuela,Bolivar,"Gold, Diamond",,,Producer,Y,Gold,,Gravel,Uairen Formation,False,False
10110079,El Merey Placers,7.8584,-63.05997,Venezuela,Bolivar,Diamond,,,Producer,Y,,,Gravel,,False,False
10110080,Rio Carrao Placers,6.28459,-62.91608,Venezuela,Bolivar,Diamond,,,Producer,Y,,,Gravel,,False,False
10110081,Paraitepuy Placers,4.58468,-61.4327,Venezuela,Bolivar,Diamond,,,Producer,Y,,,Gravel,,False,False
10110369,Bauxite - Philippines,9.66733,125.99921,Philippines,,Aluminum,,,Producer,Y,Bauxite,,Ultramafic Intrusive Rock,,False,True
10110376,Bauxite - Greece,39.06736,22.96148,Greece,,"Iron, Nickel, Aluminum",,,Producer,S,Bauxite,,,,False,False
10110379,Santo Inacio Diamond Field,-11.09783,-42.7323,Brazil,Bahia,Diamond,,Sulfur,Producer,S,Sulfur,,"Clay, Mud,Quartzite,Gravel,Conglomerate",,False,False
10110387,Soapstone Quarry,42.36887,-72.98841,United States,Massachusetts,Talc-Soapstone,,,Producer,Y,,,,,False,False
10110405,Soapstone Quarry,42.18248,-72.97536,United States,Massachusetts,Talc-Soapstone,,,Producer,Y,,,,,False,False
10110415,Talc Quarry,42.66359,-72.97341,United States,Massachusetts,Talc-Soapstone,,,Producer,Y,Talc,,,,False,False
10110416,Talc Quarry,42.70415,-72.92535,United States,Massachusetts,Talc-Soapstone,,,Producer,Y,Talc,,,,False,False
10110429,Jacuba Cobalt Deposits - Brazil,-27.63069,-48.64899,Brazil,Goias,Cobalt,,,Producer,Y,Garnierite,,Peridotite,,False,True
10110431,Bou Azzer Deposit,30.53295,-6.91502,Morocco,Ouarzazate,"Cobalt, Nickel",,"Silver, Gold, Molybdenum, Copper",Producer,Y,"Chalcopyrite, Cobaltite, Erythrite, Heterogenite, Niccolite, Pyrite, Safflorite, Skutterudite, Smaltite",,Peridotite,,False,True
10110438,"Pipe Nickel Mine, Inco: Canada",55.50006,-98.33382,Canada,Manitoba,Nickel,"Copper, Cobalt",,Producer,Y,,,,,False,False
10110439,"Copper Cliff South Nickel Mine, Inco: Canada",46.46249,-81.41646,Canada,Ontario,Nickel,,,Producer,Y,,,,,False,False
10110458,Rogue River Beaches,42.41648,-124.41785,United States,Oregon,Chromium,,,Producer,M,Chromite,,Sand and Gravel,,False,False
10110530,High Plateau Mine,41.93315,-123.93449,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110531,Little Castle Creek Mine,41.18318,-122.3011,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110532,Grey Eagle Mine-Black Diamond,39.7332,-122.58441,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110533,Dobbas Mine-Pillikin Mine,38.79989,-121.10103,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110571,Maryland Green Marble Corp. Quarry,39.71974,-76.33937,United States,Maryland,"Stone, Crushed/Broken",,,Producer,Y,"Marble, Serpentine",,,,False,True
10110613,Quarry Number 6,37.79005,-78.6989,United States,Virginia,"Stone, Dimension, Talc-Soapstone",,,Producer,Y,,,,,False,False
10110614,Quarry Number 23,37.79255,-78.69529,United States,Virginia,"Stone, Dimension, Talc-Soapstone",,,Producer,Y,,,,,False,False
10110641,Browns Mine,41.92815,-123.9506,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110642,Sunrise,41.75732,-123.88004,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110645,Todd Industries,36.32689,-120.59876,United States,California,Asbestos,,,Producer,Y,,,,,True,False
10110646,Jones-Thickstum,36.30495,-120.54487,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110651,Little Oak,36.96522,-119.42457,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110652,B.B.,36.95577,-119.41763,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110653,Ely and Gibons,36.95494,-119.4079,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110654,Rock Wren,36.96327,-119.4204,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110655,Virginia,36.95577,-119.41652,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110656,Clara H.,36.94688,-119.41679,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110657,Saint,36.94272,-119.41152,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110658,Letty and Lotty Claims,36.94633,-119.42068,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110659,Sunset,36.94716,-119.42374,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110660,Mc Murtry,36.91104,-119.35426,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110661,Chrome Gulch Group,36.87662,-119.30985,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110662,Long Ledge No 1,36.87523,-119.29818,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110663,Snyder Property,36.84717,-119.3904,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110671,Unnamed Location,41.37372,-123.70864,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110691,Alliance Talc Mine and Irish Lease,36.34136,-117.6723,United States,California,Talc-Soapstone,,,Producer,Y,,,,,False,False
10110692,Frisco Talc Mine,36.32636,-117.69897,United States,California,Talc-Soapstone,,,Producer,Y,,,,,False,False
10110693,Lenbec Talc Min,36.86663,-117.86759,United States,California,Talc-Soapstone,,,Producer,Y,,,,,False,False
10110694,Trinity Talc,36.33025,-117.68174,United States,California,Talc-Soapstone,,,Producer,Y,,,,,False,False
10110695,Warm Spring Talc,35.96026,-116.89727,United States,California,Talc-Soapstone,,,Producer,Y,,,,,False,False
10110696,White Mountain,36.58329,-117.80674,United States,California,Talc-Soapstone,,,Producer,Y,,,,,False,False
10110697,Willow Creek Talc Mine,36.80107,-117.92259,United States,California,Talc-Soapstone,,,Producer,Y,,,,,False,False
10110832,Unnamed Location,38.57322,-122.31078,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110838,Morgan Deposits,39.18406,-120.79853,United States,California,Asbestos,,,Producer,Y,,,,,True,False
10110839,West Chrome Mine,39.17545,-120.79936,United States,California,Chromium,,,Producer,S,Chromite,,,,False,False
10110852,Gary Mine,39.09906,-120.85297,United States,California,Asbestos,,,Producer,Y,,,,,True,False
10110856,Southern Pacific Property,39.07795,-120.74269,United States,California,Chromium,,,Producer,S,Chromite,,,,False,False
10110858,Bunker Mines,39.03683,-120.76796,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110861,Little Greek Claims,39.0185,-120.78019,United States,California,Chromium,,,Producer,S,Chromite,,Dunite,,False,True
10110862,Oak Patch Claim,39.171,-120.76881,United States,California,Chromium,,,Producer,S,Chromite,,,,False,False
10110863,Dunbar Lease,39.18406,-120.78381,United States,California,Chromium,,,Producer,S,Chromite,,,,False,False
10110866,Esther & Phyllis,39.13433,-120.78492,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110868,"Long Pit, Yellow Pit Deposits",39.11045,-120.75603,United States,California,Chromium,,,Producer,S,Chromite,,Serpentinite,,False,True
10110869,"Twin Shafts, Victory Chrome Co.",39.10878,-120.75992,United States,California,Chromium,,,Producer,S,Chromite,,Serpentinite,,False,True
10110870,Chrome & Concentrator Co,39.11878,-120.77464,United States,California,Chromium,,,Producer,Y,,,,,False,False
10110871,Sunny Ridge Fraction Claim,39.10906,-120.7877,United States,California,Chromium,,,Producer,S,Chromite,,,,False,False
